accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
0.9565217391304348,1.0,0.9411764705882353,0.9696969696969697,1.0,0.0,0.058823529411764705,85.3375,65.0,277.5,16,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.998685;75s:0.622349;100s:0.65;150s:0.574151;250s:0.609734;400s:0.577048,0.0,0.9411764705882353,110,val
0.8461538461538461,0.9444444444444444,0.85,0.8947368421052632,0.8333333333333334,0.16666666666666666,0.15,54.705882352941174,64.9,69.99999999999999,17,5,1,3,EarlyCascadeET_50_75_100_150_250_400,50s:0.998685;75s:0.622349;100s:0.65;150s:0.574151;250s:0.609734;400s:0.577048,0.0,0.85,110,test
0.9166666666666666,1.0,0.8888888888888888,0.9411764705882353,1.0,0.0,0.1111111111111111,99.38125,90.0,140.0,16,6,0,2,PrefixConfirmET_100_150,100s:0.78;150s:0.65,0.0,0.8888888888888888,113,val
0.7692307692307693,0.8888888888888888,0.8,0.8421052631578947,0.6666666666666666,0.3333333333333333,0.2,103.20625000000001,90.0,145.9,16,4,2,4,PrefixConfirmET_100_150,100s:0.78;150s:0.65,0.0,0.8,113,test
0.9166666666666666,1.0,0.8888888888888888,0.9411764705882353,1.0,0.0,0.1111111111111111,46.256249999999994,40.0,65.075,16,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.799049;100s:0.769964;150s:0.65;250s:0.762745;400s:0.88,0.0,0.8888888888888888,113,val
0.7692307692307693,0.8888888888888888,0.8,0.8421052631578947,0.6666666666666666,0.3333333333333333,0.2,54.76875,40.0,103.975,16,4,2,4,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.799049;100s:0.769964;150s:0.65;250s:0.762745;400s:0.88,0.0,0.8,113,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,90.03125,90.0,90.14999999999999,16,5,1,1,PrefixConfirmET_100_150,100s:0.383639;150s:0.354561,0.0,0.9411764705882353,114,val
0.9642857142857143,0.9565217391304348,1.0,0.9777777777777777,0.8333333333333334,0.16666666666666666,0.0,92.53181818181818,90.0,95.605,22,5,1,0,PrefixConfirmET_100_150,100s:0.383639;150s:0.354561,0.0,1.0,114,test
0.9130434782608695,1.0,0.8823529411764706,0.9375,1.0,0.0,0.11764705882352941,43.36666666666667,40.0,65.0,15,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.785627;75s:0.728585;100s:0.638764;150s:0.53082;250s:0.50627;400s:0.522076,0.0,0.8823529411764706,114,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,65.25909090909092,40.0,232.4999999999999,22,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.785627;75s:0.728585;100s:0.638764;150s:0.53082;250s:0.50627;400s:0.522076,0.0,1.0,114,test
0.84,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.6666666666666666,0.3333333333333333,0.10526315789473684,99.17058823529412,90.0,140.0,17,4,2,2,PrefixConfirmET_100_150,100s:0.65;150s:0.551692,0.3333333333333333,0.8947368421052632,119,val
0.76,0.8095238095238095,0.8947368421052632,0.85,0.3333333333333333,0.6666666666666666,0.10526315789473684,96.2235294117647,90.0,140.0,17,2,4,2,PrefixConfirmET_100_150,100s:0.65;150s:0.551692,0.6666666666666666,0.8947368421052632,119,test
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,102.11176470588236,40.0,390.0,17,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.714141;75s:0.88;100s:0.972165;150s:0.88;250s:0.88;400s:0.65,0.0,0.8947368421052632,119,val
0.84,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.8333333333333334,0.16666666666666666,0.15789473684210525,68.4875,40.0,202.5,16,5,1,3,EarlyCascadeET_50_75_100_150_250_400,50s:0.714141;75s:0.88;100s:0.972165;150s:0.88;250s:0.88;400s:0.65,0.0,0.8421052631578947,119,test
0.92,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8333333333333334,0.16666666666666666,0.05263157894736842,109.80555555555557,90.19999999999999,140.0,18,5,1,1,PrefixConfirmET_100_150,100s:0.60003;150s:0.421244,0.0,0.9473684210526315,130,val
0.96,0.9523809523809523,1.0,0.975609756097561,0.8,0.2,0.0,97.485,90.0,140.0,20,4,1,0,PrefixConfirmET_100_150,100s:0.60003;150s:0.421244,0.0,1.0,130,test
0.96,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,76.47222222222223,40.05,240.0,18,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.818829;75s:0.662858;100s:0.65;150s:0.65;250s:0.550843;400s:0.571889,0.0,0.9473684210526315,130,val
