accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
1.0,1.0,1.0,1.0,1.0,0.0,0.0,52.85555555555556,40.0,97.49999999999993,18,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.931663;150s:0.88;250s:0.88;400s:0.88,0.0,1.0,145,val
0.96,0.9523809523809523,1.0,0.975609756097561,0.8,0.2,0.0,56.26500000000001,40.0,97.50000000000011,20,4,1,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.931663;150s:0.88;250s:0.88;400s:0.88,0.0,1.0,145,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,108.70625000000001,90.05,140.0,16,5,1,1,PrefixConfirmHGB_100_150,100s:0.970918;150s:0.88,0.0,0.9411764705882353,160,val
0.88,1.0,0.8421052631578947,0.9142857142857143,1.0,0.0,0.15789473684210525,111.88749999999999,90.1,140.0,16,6,0,3,PrefixConfirmHGB_100_150,100s:0.970918;150s:0.88,0.0,0.8421052631578947,160,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,66.42941176470588,40.0,240.0,17,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.986586;75s:0.88;100s:0.936548;150s:0.997344;250s:0.88;400s:0.97278,0.0,1.0,160,val
0.96,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,69.17777777777776,40.05,240.0,18,6,0,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.986586;75s:0.88;100s:0.936548;150s:0.997344;250s:0.88;400s:0.97278,0.0,0.9473684210526315,160,test
0.8695652173913043,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.8,0.2,0.1111111111111111,89.98750000000001,90.0,90.025,16,4,1,2,PrefixConfirmHGB_100_150,100s:0.778292;150s:0.988177,0.0,0.8888888888888888,170,val
0.8571428571428571,0.95,0.8636363636363636,0.9047619047619048,0.8333333333333334,0.16666666666666666,0.13636363636363635,89.97894736842106,90.0,90.1,19,5,1,3,PrefixConfirmHGB_100_150,100s:0.778292;150s:0.988177,0.3333333333333333,0.8636363636363636,170,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,73.32222222222222,40.0,240.0,18,5,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.952661;150s:0.996989;250s:0.88;400s:0.995936,0.0,1.0,170,val
0.9285714285714286,1.0,0.9090909090909091,0.9523809523809523,1.0,0.0,0.09090909090909091,62.480000000000004,40.0,240.0,20,6,0,2,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.952661;150s:0.996989;250s:0.88;400s:0.995936,0.0,0.9090909090909091,170,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,90.34444444444443,90.0,91.05499999999999,18,6,0,0,PrefixConfirmHGB_100_150,100s:0.614689;150s:0.62928,0.0,1.0,188,val
0.875,0.8947368421052632,0.9444444444444444,0.918918918918919,0.6666666666666666,0.3333333333333333,0.05555555555555555,89.99411764705883,90.0,90.14,17,4,2,1,PrefixConfirmHGB_100_150,100s:0.614689;150s:0.62928,0.0,0.9444444444444444,188,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,62.566666666666656,65.0,90.0,18,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.995344;75s:0.88;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,188,val
0.9166666666666666,0.9,1.0,0.9473684210526315,0.6666666666666666,0.3333333333333333,0.0,69.16111111111111,65.0,112.49999999999979,18,4,2,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.995344;75s:0.88;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,188,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,95.58888888888889,90.0,140.0,18,6,0,0,PrefixConfirmHGB_100_150,100s:0.78;150s:0.530497,0.0,1.0,208,val
0.8888888888888888,0.875,1.0,0.9333333333333333,0.5,0.5,0.0,92.37619047619047,90.0,90.2,21,3,3,0,PrefixConfirmHGB_100_150,100s:0.78;150s:0.530497,0.3333333333333333,1.0,208,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,63.64444444444445,65.0,90.0,18,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.996657;75s:0.88;100s:0.88;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,208,val
0.8888888888888888,0.875,1.0,0.9333333333333333,0.5,0.5,0.0,68.56666666666666,65.0,140.0,21,3,3,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.996657;75s:0.88;100s:0.88;150s:0.65;250s:0.65;400s:0.65,0.3333333333333333,1.0,208,test
0.9545454545454546,1.0,0.9411764705882353,0.9696969696969697,1.0,0.0,0.058823529411764705,96.59375,90.0,140.0,16,5,0,1,PrefixConfirmHGB_100_150,100s:0.88;150s:0.756161,0.0,0.9411764705882353,240,val
0.9230769230769231,1.0,0.9,0.9473684210526315,1.0,0.0,0.1,101.43333333333334,90.0,140.0,18,6,0,2,PrefixConfirmHGB_100_150,100s:0.88;150s:0.756161,0.0,0.9,240,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,62.38235294117647,40.0,129.99999999999977,17,5,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.88;150s:0.88;250s:0.88;400s:0.65,0.0,1.0,240,val
0.9230769230769231,0.95,0.95,0.95,0.8333333333333334,0.16666666666666666,0.05,45.56842105263158,40.0,67.49999999999994,19,5,1,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.88;150s:0.88;250s:0.88;400s:0.65,0.0,0.95,240,test
0.84,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.6666666666666666,0.3333333333333333,0.10526315789473684,104.68823529411763,90.0,140.0,17,4,2,2,PrefixConfirmHGB_100_150,100s:0.88;150s:0.305795,0.0,0.8947368421052632,244,val
0.84,0.8260869565217391,1.0,0.9047619047619048,0.3333333333333333,0.6666666666666666,0.0,95.2578947368421,90.0,140.0,19,2,4,0,PrefixConfirmHGB_100_150,100s:0.88;150s:0.305795,0.6666666666666666,1.0,244,test
0.8,0.9375,0.7894736842105263,0.8571428571428571,0.8333333333333334,0.16666666666666666,0.21052631578947367,59.980000000000004,40.0,169.9999999999999,15,5,1,4,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.843791;100s:0.994083;150s:0.88;250s:0.88;400s:0.98955,0.0,0.7894736842105263,244,val
