accuracy,precision,recall,f1,specificity,hard_negative_fpr,fp,fn,median_delay_s,p95_delay_s,seed,model
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,0.0,38.0,22,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,107.46999999999453,23,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,107.46999999999453,23,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,107.46999999999453,23,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,52.76,24,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,52.76,24,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,52.76,24,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,42.9,113.0,25,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,42.9,113.0,25,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,42.9,113.0,25,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,172.93999999999465,26,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,172.93999999999465,26,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,172.93999999999465,26,Source5_RF_specificity
0.896551724137931,1.0,0.8695652173913043,0.9302325581395349,1.0,0.0,0,3,38.0,145.37000000002948,27,Source5_RF_accuracy
0.896551724137931,1.0,0.8695652173913043,0.9302325581395349,1.0,0.0,0,3,38.0,145.37000000002948,27,Source5_RF_balanced
0.896551724137931,1.0,0.8695652173913043,0.9302325581395349,1.0,0.0,0,3,38.0,145.37000000002948,27,Source5_RF_specificity
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,53.0,63.37999999999675,28,Source5_RF_accuracy
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,53.0,63.37999999999675,28,Source5_RF_balanced
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,53.0,63.37999999999675,28,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,156.7199999999913,29,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,156.7199999999913,29,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,156.7199999999913,29,Source5_RF_specificity
