model,variant,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max,margin_mean,margin_std,margin_min,margin_max
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.10_add0.080,30,0.896139465472799,0.09812732522484939,0.52,1.0,0.9767638078507643,0.03724053039528638,0.8888888888888888,1.0,0.8876995519100782,0.1275792964879131,0.42105263157894735,1.0,0.9247676066204965,0.08382956322795392,0.5714285714285714,1.0,0.9277777777777777,0.11315175898739381,0.6666666666666666,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.43333333333333335,0.6789105539243627,0.0,2.0,2.2666666666666666,2.4765567494675618,0.0,11.0,46.666666666666664,11.24441112772009,40.0,65.0,118.86349999999992,53.877264895987615,41.839999999999996,247.5000000000001,0.09400255331355765,0.05383188809882109,0.08,0.3190922444152774
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.20_add0.080,30,0.896139465472799,0.09812732522484939,0.52,1.0,0.9767638078507643,0.03724053039528638,0.8888888888888888,1.0,0.8876995519100782,0.1275792964879131,0.42105263157894735,1.0,0.9247676066204965,0.08382956322795392,0.5714285714285714,1.0,0.9277777777777777,0.11315175898739381,0.6666666666666666,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.43333333333333335,0.6789105539243627,0.0,2.0,2.2666666666666666,2.4765567494675618,0.0,11.0,46.666666666666664,11.24441112772009,40.0,65.0,118.86349999999992,53.877264895987615,41.839999999999996,247.5000000000001,0.09400255331355765,0.05383188809882109,0.08,0.3190922444152774
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.05_add0.050,30,0.9149021842355176,0.09323326932406131,0.56,1.0,0.9776321402980442,0.03526269766571162,0.8947368421052632,1.0,0.9131878939773677,0.12737592136900378,0.42105263157894735,1.0,0.937951091131774,0.08292134713102464,0.5925925925925926,1.0,0.9199999999999999,0.127035156686969,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.4666666666666667,0.7302967433402214,0.0,2.0,1.7333333333333334,2.4344274032324713,0.0,11.0,46.675,19.61997904143139,40.0,140.0,113.80316666666657,53.19082866699495,40.1,247.5000000000001,0.0689085614731732,0.07271807795182161,0.05,0.3735376580938282
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.10_add0.050,30,0.9149021842355176,0.09323326932406131,0.56,1.0,0.9776321402980442,0.03526269766571162,0.8947368421052632,1.0,0.9131878939773677,0.12737592136900378,0.42105263157894735,1.0,0.937951091131774,0.08292134713102464,0.5925925925925926,1.0,0.9199999999999999,0.127035156686969,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.4666666666666667,0.7302967433402214,0.0,2.0,1.7333333333333334,2.4344274032324713,0.0,11.0,46.675,19.61997904143139,40.0,140.0,113.80316666666657,53.19082866699495,40.1,247.5000000000001,0.0689085614731732,0.07271807795182161,0.05,0.3735376580938282
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.20_add0.050,30,0.9149021842355176,0.09323326932406131,0.56,1.0,0.9776321402980442,0.03526269766571162,0.8947368421052632,1.0,0.9131878939773677,0.12737592136900378,0.42105263157894735,1.0,0.937951091131774,0.08292134713102464,0.5925925925925926,1.0,0.9199999999999999,0.127035156686969,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.4666666666666667,0.7302967433402214,0.0,2.0,1.7333333333333334,2.4344274032324713,0.0,11.0,46.675,19.61997904143139,40.0,140.0,113.80316666666657,53.19082866699495,40.1,247.5000000000001,0.0689085614731732,0.07271807795182161,0.05,0.3735376580938282
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.05_add0.050,30,0.9149021842355176,0.09323326932406131,0.56,1.0,0.9776321402980442,0.03526269766571162,0.8947368421052632,1.0,0.9131878939773677,0.12737592136900378,0.42105263157894735,1.0,0.937951091131774,0.08292134713102464,0.5925925925925926,1.0,0.9199999999999999,0.127035156686969,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.4666666666666667,0.7302967433402214,0.0,2.0,1.7333333333333334,2.4344274032324713,0.0,11.0,46.675,19.61997904143139,40.0,140.0,113.80316666666657,53.19082866699495,40.1,247.5000000000001,0.0689085614731732,0.07271807795182161,0.05,0.3735376580938282
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.10_add0.050,30,0.9149021842355176,0.09323326932406131,0.56,1.0,0.9776321402980442,0.03526269766571162,0.8947368421052632,1.0,0.9131878939773677,0.12737592136900378,0.42105263157894735,1.0,0.937951091131774,0.08292134713102464,0.5925925925925926,1.0,0.9199999999999999,0.127035156686969,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.4666666666666667,0.7302967433402214,0.0,2.0,1.7333333333333334,2.4344274032324713,0.0,11.0,46.675,19.61997904143139,40.0,140.0,113.80316666666657,53.19082866699495,40.1,247.5000000000001,0.0689085614731732,0.07271807795182161,0.05,0.3735376580938282
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.20_add0.050,30,0.9149021842355176,0.09323326932406131,0.56,1.0,0.9776321402980442,0.03526269766571162,0.8947368421052632,1.0,0.9131878939773677,0.12737592136900378,0.42105263157894735,1.0,0.937951091131774,0.08292134713102464,0.5925925925925926,1.0,0.9199999999999999,0.127035156686969,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.4666666666666667,0.7302967433402214,0.0,2.0,1.7333333333333334,2.4344274032324713,0.0,11.0,46.675,19.61997904143139,40.0,140.0,113.80316666666657,53.19082866699495,40.1,247.5000000000001,0.0689085614731732,0.07271807795182161,0.05,0.3735376580938282
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.05_add0.050,30,0.9189021842355178,0.0850201413338103,0.56,1.0,0.9742988069647108,0.037716443079960735,0.8947368421052632,1.0,0.9202054378370168,0.10817996450407243,0.47368421052631576,1.0,0.9427260437228184,0.07101156955856237,0.6206896551724138,1.0,0.9144444444444445,0.12706028777916265,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.5,0.7310832774866962,0.0,2.0,1.6,2.0777972421076956,0.0,10.0,44.175,9.472489659262108,40.0,65.0,109.70133333333325,48.413318734822774,40.1,247.5000000000001,0.06400255331355766,0.053831888098821105,0.05,0.2890922444152774
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.10_add0.050,30,0.9189021842355178,0.0850201413338103,0.56,1.0,0.9742988069647108,0.037716443079960735,0.8947368421052632,1.0,0.9202054378370168,0.10817996450407243,0.47368421052631576,1.0,0.9427260437228184,0.07101156955856237,0.6206896551724138,1.0,0.9144444444444445,0.12706028777916265,0.6,1.0,0.04444444444444444,0.11524863454725345,0.0,0.3333333333333333,0.5,0.7310832774866962,0.0,2.0,1.6,2.0777972421076956,0.0,10.0,44.175,9.472489659262108,40.0,65.0,109.70133333333325,48.413318734822774,40.1,247.5000000000001,0.06400255331355766,0.053831888098821105,0.05,0.2890922444152774
