accuracy,precision,recall,specificity,f1,hard_negative_fpr,fp,fn,median_delay_s,p95_delay_s,seed,variant,margin,base_margin,adder
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,q90_alpha0.05_add0.030,0.03,0.0,0.03
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,q90_alpha0.05_add0.050,0.05,0.0,0.05
0.9259259259259259,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0,2,40.0,45.09500000000007,102,q90_alpha0.05_add0.080,0.08,0.0,0.08
0.9629629629629629,0.9565217391304348,1.0,0.8,0.9777777777777777,0.0,1,0,40.0,40.095,102,q95_alpha0.05_add0.000,0.0,0.0,0.0
0.9629629629629629,0.9565217391304348,1.0,0.8,0.9777777777777777,0.0,1,0,40.0,40.095,102,q95_alpha0.05_add0.005,0.005,0.0,0.005
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,q95_alpha0.05_add0.010,0.01,0.0,0.01
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,q95_alpha0.05_add0.020,0.02,0.0,0.02
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,q95_alpha0.05_add0.030,0.03,0.0,0.03
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,q95_alpha0.05_add0.050,0.05,0.0,0.05
0.9259259259259259,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0,2,40.0,45.09500000000007,102,q95_alpha0.05_add0.080,0.08,0.0,0.08
0.9629629629629629,0.9565217391304348,1.0,0.8,0.9777777777777777,0.0,1,0,40.0,40.095,102,conformal_alpha0.05_add0.000,0.0,0.0,0.0
0.9629629629629629,0.9565217391304348,1.0,0.8,0.9777777777777777,0.0,1,0,40.0,40.095,102,conformal_alpha0.05_add0.005,0.005,0.0,0.005
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,conformal_alpha0.05_add0.010,0.01,0.0,0.01
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,conformal_alpha0.05_add0.020,0.02,0.0,0.02
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,conformal_alpha0.05_add0.030,0.03,0.0,0.03
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,conformal_alpha0.05_add0.050,0.05,0.0,0.05
0.9259259259259259,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0,2,40.0,45.09500000000007,102,conformal_alpha0.05_add0.080,0.08,0.0,0.08
0.9629629629629629,0.9565217391304348,1.0,0.8,0.9777777777777777,0.0,1,0,40.0,40.095,102,max_alpha0.05_add0.000,0.0,0.0,0.0
0.9629629629629629,0.9565217391304348,1.0,0.8,0.9777777777777777,0.0,1,0,40.0,40.095,102,max_alpha0.05_add0.005,0.005,0.0,0.005
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,max_alpha0.05_add0.010,0.01,0.0,0.01
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,max_alpha0.05_add0.020,0.02,0.0,0.02
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,max_alpha0.05_add0.030,0.03,0.0,0.03
0.9629629629629629,1.0,0.9545454545454546,1.0,0.9767441860465117,0.0,0,1,40.0,40.1,102,max_alpha0.05_add0.050,0.05,0.0,0.05
0.9259259259259259,1.0,0.9090909090909091,1.0,0.9523809523809523,0.0,0,2,40.0,45.09500000000007,102,max_alpha0.05_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.20_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.20_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.20_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.20_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.20_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.20_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,q90_alpha0.20_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.20_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.20_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.20_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.20_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.20_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.20_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,q95_alpha0.20_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.20_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.20_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.20_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.20_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.20_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.20_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,conformal_alpha0.20_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.20_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.20_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.20_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.20_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.20_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.20_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,max_alpha0.20_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.10_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.10_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.10_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.10_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.10_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.10_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,q90_alpha0.10_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.10_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.10_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.10_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.10_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.10_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.10_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,q95_alpha0.10_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.10_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.10_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.10_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.10_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.10_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.10_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,conformal_alpha0.10_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.10_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.10_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.10_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.10_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.10_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.10_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,max_alpha0.10_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.05_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.05_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.05_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.05_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.05_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q90_alpha0.05_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,q90_alpha0.05_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.05_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.05_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.05_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.05_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.05_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,q95_alpha0.05_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,q95_alpha0.05_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.05_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.05_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.05_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.05_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.05_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,conformal_alpha0.05_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,conformal_alpha0.05_add0.080,0.08,0.0,0.08
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.05_add0.000,0.0,0.0,0.0
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.05_add0.005,0.005,0.0,0.005
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.05_add0.010,0.01,0.0,0.01
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.05_add0.020,0.02,0.0,0.02
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.05_add0.030,0.03,0.0,0.03
0.8846153846153846,1.0,0.85,1.0,0.9189189189189189,0.0,0,3,40.1,99.99999999999997,110,max_alpha0.05_add0.050,0.05,0.0,0.05
0.8461538461538461,1.0,0.8,1.0,0.888888888888889,0.0,0,4,65.0,165.0,110,max_alpha0.05_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.20_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.20_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.20_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.20_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q90_alpha0.20_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q90_alpha0.20_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,q90_alpha0.20_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.20_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.20_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.20_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.20_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q95_alpha0.20_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q95_alpha0.20_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,q95_alpha0.20_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.20_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.20_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.20_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.20_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,conformal_alpha0.20_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,conformal_alpha0.20_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,conformal_alpha0.20_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.20_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.20_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.20_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.20_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,max_alpha0.20_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,max_alpha0.20_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,max_alpha0.20_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.10_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.10_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.10_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.10_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q90_alpha0.10_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q90_alpha0.10_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,q90_alpha0.10_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.10_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.10_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.10_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.10_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q95_alpha0.10_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q95_alpha0.10_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,q95_alpha0.10_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.10_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.10_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.10_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,conformal_alpha0.10_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,conformal_alpha0.10_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,conformal_alpha0.10_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,conformal_alpha0.10_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.10_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.10_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.10_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,max_alpha0.10_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,max_alpha0.10_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,max_alpha0.10_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,max_alpha0.10_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.05_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.05_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.05_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q90_alpha0.05_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q90_alpha0.05_add0.030,0.03,0.0,0.03
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q90_alpha0.05_add0.050,0.05,0.0,0.05
0.7692307692307693,0.8888888888888888,0.8,0.6666666666666666,0.8421052631578948,0.0,2,4,40.0,140.0,113,q90_alpha0.05_add0.080,0.08,0.0,0.08
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.05_add0.000,0.0,0.0,0.0
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.05_add0.005,0.005,0.0,0.005
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.05_add0.010,0.01,0.0,0.01
0.8461538461538461,0.9,0.9,0.6666666666666666,0.9,0.0,2,2,40.0,140.0,113,q95_alpha0.05_add0.020,0.02,0.0,0.02
0.8076923076923077,0.8947368421052632,0.85,0.6666666666666666,0.8717948717948718,0.0,2,3,40.0,140.0,113,q95_alpha0.05_add0.030,0.03,0.0,0.03
