seed,variant,alpha,mode,base_margin,adder,margin
73,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
73,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
73,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
73,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
73,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
73,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
73,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
88,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
88,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
88,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
88,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
88,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
88,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
88,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
88,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
88,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
88,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
88,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
88,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
88,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
88,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
88,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
88,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
88,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
88,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
88,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
88,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
88,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
88,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
88,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
88,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
88,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
88,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
88,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
88,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
88,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
88,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
88,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
88,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
88,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
88,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
88,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
88,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
88,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
88,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
88,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
88,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
88,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
88,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
88,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
88,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
88,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
88,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
88,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
88,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
88,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
88,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
88,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
88,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
88,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
88,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
88,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
88,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
88,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
88,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
88,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
88,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
88,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
88,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
88,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
88,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
88,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
88,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
88,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
88,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
88,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
88,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
88,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
88,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
88,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
88,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
88,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
88,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
88,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
88,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
88,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
88,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
88,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
88,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
88,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
88,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
91,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
91,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
91,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
91,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
91,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
91,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
91,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
91,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
91,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
91,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
91,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
91,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
91,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
91,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
91,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
91,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
91,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
91,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
91,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
91,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
91,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
91,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
91,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
91,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
91,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
91,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
91,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
91,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
91,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
91,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
91,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
91,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
91,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
91,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
91,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
91,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
91,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
91,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
91,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
91,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
91,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
91,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
91,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
91,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
91,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
91,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
91,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
91,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
91,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
91,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
91,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
91,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
91,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
91,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
91,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
91,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
91,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
91,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
91,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
91,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
91,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
91,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
91,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
91,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
91,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
91,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
91,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
91,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
91,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
91,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
91,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
91,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
91,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
91,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
91,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
91,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
91,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
91,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
91,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
91,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
91,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
91,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
91,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
91,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
97,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
97,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
97,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
97,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
97,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
97,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
97,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
97,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
97,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
97,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
97,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
97,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
97,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
97,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
97,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
97,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
97,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
97,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
97,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
97,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
97,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
97,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
97,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
97,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
97,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
97,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
97,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
97,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
97,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
97,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
97,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
97,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
97,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
97,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
97,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
97,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
97,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
97,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
97,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
97,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
97,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
97,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
97,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
97,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
97,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
97,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
97,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
97,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
97,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
97,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
97,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
97,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
97,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
97,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
97,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
97,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
97,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
97,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
97,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
97,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
97,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
97,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
97,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
97,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
97,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
97,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
97,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
97,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
97,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
97,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
97,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
97,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
97,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
97,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
97,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
97,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
97,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
97,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
97,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
97,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
97,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
97,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
97,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
97,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
102,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
102,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
102,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
102,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
102,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
102,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
102,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
102,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
102,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
102,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
102,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
102,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
102,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
102,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
102,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
102,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
102,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
102,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
102,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
102,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
102,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
102,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
102,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
102,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
102,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
102,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
102,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
102,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
102,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
102,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
102,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
102,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
102,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
102,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
102,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
102,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
102,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
102,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
102,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
102,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
102,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
102,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
102,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
102,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
102,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
102,conformal_alpha0.10_add0.020,0.1,conformal,0.0,0.02,0.02
102,conformal_alpha0.10_add0.030,0.1,conformal,0.0,0.03,0.03
102,conformal_alpha0.10_add0.050,0.1,conformal,0.0,0.05,0.05
102,conformal_alpha0.10_add0.080,0.1,conformal,0.0,0.08,0.08
102,max_alpha0.10_add0.000,0.1,max,0.0,0.0,0.0
102,max_alpha0.10_add0.005,0.1,max,0.0,0.005,0.005
102,max_alpha0.10_add0.010,0.1,max,0.0,0.01,0.01
102,max_alpha0.10_add0.020,0.1,max,0.0,0.02,0.02
102,max_alpha0.10_add0.030,0.1,max,0.0,0.03,0.03
102,max_alpha0.10_add0.050,0.1,max,0.0,0.05,0.05
102,max_alpha0.10_add0.080,0.1,max,0.0,0.08,0.08
102,q90_alpha0.05_add0.000,0.05,q90,0.0,0.0,0.0
102,q90_alpha0.05_add0.005,0.05,q90,0.0,0.005,0.005
102,q90_alpha0.05_add0.010,0.05,q90,0.0,0.01,0.01
102,q90_alpha0.05_add0.020,0.05,q90,0.0,0.02,0.02
102,q90_alpha0.05_add0.030,0.05,q90,0.0,0.03,0.03
102,q90_alpha0.05_add0.050,0.05,q90,0.0,0.05,0.05
102,q90_alpha0.05_add0.080,0.05,q90,0.0,0.08,0.08
102,q95_alpha0.05_add0.000,0.05,q95,0.0,0.0,0.0
102,q95_alpha0.05_add0.005,0.05,q95,0.0,0.005,0.005
102,q95_alpha0.05_add0.010,0.05,q95,0.0,0.01,0.01
102,q95_alpha0.05_add0.020,0.05,q95,0.0,0.02,0.02
102,q95_alpha0.05_add0.030,0.05,q95,0.0,0.03,0.03
102,q95_alpha0.05_add0.050,0.05,q95,0.0,0.05,0.05
102,q95_alpha0.05_add0.080,0.05,q95,0.0,0.08,0.08
102,conformal_alpha0.05_add0.000,0.05,conformal,0.0,0.0,0.0
102,conformal_alpha0.05_add0.005,0.05,conformal,0.0,0.005,0.005
102,conformal_alpha0.05_add0.010,0.05,conformal,0.0,0.01,0.01
102,conformal_alpha0.05_add0.020,0.05,conformal,0.0,0.02,0.02
102,conformal_alpha0.05_add0.030,0.05,conformal,0.0,0.03,0.03
102,conformal_alpha0.05_add0.050,0.05,conformal,0.0,0.05,0.05
102,conformal_alpha0.05_add0.080,0.05,conformal,0.0,0.08,0.08
102,max_alpha0.05_add0.000,0.05,max,0.0,0.0,0.0
102,max_alpha0.05_add0.005,0.05,max,0.0,0.005,0.005
102,max_alpha0.05_add0.010,0.05,max,0.0,0.01,0.01
102,max_alpha0.05_add0.020,0.05,max,0.0,0.02,0.02
102,max_alpha0.05_add0.030,0.05,max,0.0,0.03,0.03
102,max_alpha0.05_add0.050,0.05,max,0.0,0.05,0.05
102,max_alpha0.05_add0.080,0.05,max,0.0,0.08,0.08
110,q90_alpha0.20_add0.000,0.2,q90,0.0,0.0,0.0
110,q90_alpha0.20_add0.005,0.2,q90,0.0,0.005,0.005
110,q90_alpha0.20_add0.010,0.2,q90,0.0,0.01,0.01
110,q90_alpha0.20_add0.020,0.2,q90,0.0,0.02,0.02
110,q90_alpha0.20_add0.030,0.2,q90,0.0,0.03,0.03
110,q90_alpha0.20_add0.050,0.2,q90,0.0,0.05,0.05
110,q90_alpha0.20_add0.080,0.2,q90,0.0,0.08,0.08
110,q95_alpha0.20_add0.000,0.2,q95,0.0,0.0,0.0
110,q95_alpha0.20_add0.005,0.2,q95,0.0,0.005,0.005
110,q95_alpha0.20_add0.010,0.2,q95,0.0,0.01,0.01
110,q95_alpha0.20_add0.020,0.2,q95,0.0,0.02,0.02
110,q95_alpha0.20_add0.030,0.2,q95,0.0,0.03,0.03
110,q95_alpha0.20_add0.050,0.2,q95,0.0,0.05,0.05
110,q95_alpha0.20_add0.080,0.2,q95,0.0,0.08,0.08
110,conformal_alpha0.20_add0.000,0.2,conformal,0.0,0.0,0.0
110,conformal_alpha0.20_add0.005,0.2,conformal,0.0,0.005,0.005
110,conformal_alpha0.20_add0.010,0.2,conformal,0.0,0.01,0.01
110,conformal_alpha0.20_add0.020,0.2,conformal,0.0,0.02,0.02
110,conformal_alpha0.20_add0.030,0.2,conformal,0.0,0.03,0.03
110,conformal_alpha0.20_add0.050,0.2,conformal,0.0,0.05,0.05
110,conformal_alpha0.20_add0.080,0.2,conformal,0.0,0.08,0.08
110,max_alpha0.20_add0.000,0.2,max,0.0,0.0,0.0
110,max_alpha0.20_add0.005,0.2,max,0.0,0.005,0.005
110,max_alpha0.20_add0.010,0.2,max,0.0,0.01,0.01
110,max_alpha0.20_add0.020,0.2,max,0.0,0.02,0.02
110,max_alpha0.20_add0.030,0.2,max,0.0,0.03,0.03
110,max_alpha0.20_add0.050,0.2,max,0.0,0.05,0.05
110,max_alpha0.20_add0.080,0.2,max,0.0,0.08,0.08
110,q90_alpha0.10_add0.000,0.1,q90,0.0,0.0,0.0
110,q90_alpha0.10_add0.005,0.1,q90,0.0,0.005,0.005
110,q90_alpha0.10_add0.010,0.1,q90,0.0,0.01,0.01
110,q90_alpha0.10_add0.020,0.1,q90,0.0,0.02,0.02
110,q90_alpha0.10_add0.030,0.1,q90,0.0,0.03,0.03
110,q90_alpha0.10_add0.050,0.1,q90,0.0,0.05,0.05
110,q90_alpha0.10_add0.080,0.1,q90,0.0,0.08,0.08
110,q95_alpha0.10_add0.000,0.1,q95,0.0,0.0,0.0
110,q95_alpha0.10_add0.005,0.1,q95,0.0,0.005,0.005
110,q95_alpha0.10_add0.010,0.1,q95,0.0,0.01,0.01
110,q95_alpha0.10_add0.020,0.1,q95,0.0,0.02,0.02
110,q95_alpha0.10_add0.030,0.1,q95,0.0,0.03,0.03
110,q95_alpha0.10_add0.050,0.1,q95,0.0,0.05,0.05
110,q95_alpha0.10_add0.080,0.1,q95,0.0,0.08,0.08
110,conformal_alpha0.10_add0.000,0.1,conformal,0.0,0.0,0.0
110,conformal_alpha0.10_add0.005,0.1,conformal,0.0,0.005,0.005
110,conformal_alpha0.10_add0.010,0.1,conformal,0.0,0.01,0.01
